id,predicted_stars,actual_stars,mse
of4V8nfW7GwJ03tLDdrOlA,3,4,1
of4V8nfW7GwJ03tLDdrOlA,1,3,4
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,4,1,9
of4V8nfW7GwJ03tLDdrOlA,2,2,0
of4V8nfW7GwJ03tLDdrOlA,1,5,16
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,3,4,1
of4V8nfW7GwJ03tLDdrOlA,3,2,1
of4V8nfW7GwJ03tLDdrOlA,1,3,4
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,3,3,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,5,5,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,4,1,9
of4V8nfW7GwJ03tLDdrOlA,3,3,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,5,2,9
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,1,2,1
of4V8nfW7GwJ03tLDdrOlA,5,5,0
of4V8nfW7GwJ03tLDdrOlA,4,5,1
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,3,3,0
of4V8nfW7GwJ03tLDdrOlA,5,5,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,1,2,1
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,4,2,4
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,3,4,1
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,5,4,1
of4V8nfW7GwJ03tLDdrOlA,1,2,1
of4V8nfW7GwJ03tLDdrOlA,5,5,0
of4V8nfW7GwJ03tLDdrOlA,1,3,4
of4V8nfW7GwJ03tLDdrOlA,5,5,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,5,1,16
of4V8nfW7GwJ03tLDdrOlA,1,2,1
of4V8nfW7GwJ03tLDdrOlA,1,3,4
of4V8nfW7GwJ03tLDdrOlA,4,4,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,1,9
of4V8nfW7GwJ03tLDdrOlA,1,2,1
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,1,1,0
of4V8nfW7GwJ03tLDdrOlA,4,3,1
of4V8nfW7GwJ03tLDdrOlA,5,3,4
GG9VcABDC1hDFnjVi6q5Fw,5,5,0
GG9VcABDC1hDFnjVi6q5Fw,4,2,4
GG9VcABDC1hDFnjVi6q5Fw,4,4,0
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,5,4,1
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,5,3,4
GG9VcABDC1hDFnjVi6q5Fw,1,1,0
GG9VcABDC1hDFnjVi6q5Fw,1,2,1
GG9VcABDC1hDFnjVi6q5Fw,5,5,0
GG9VcABDC1hDFnjVi6q5Fw,5,5,0
GG9VcABDC1hDFnjVi6q5Fw,5,5,0
fjE-jiwnTQysz-rLl6YMQg,5,5,0
fjE-jiwnTQysz-rLl6YMQg,1,2,1
fjE-jiwnTQysz-rLl6YMQg,4,4,0
fjE-jiwnTQysz-rLl6YMQg,5,4,1
fjE-jiwnTQysz-rLl6YMQg,5,5,0
fjE-jiwnTQysz-rLl6YMQg,4,3,1
fjE-jiwnTQysz-rLl6YMQg,5,5,0
fjE-jiwnTQysz-rLl6YMQg,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,2,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,2,9
YQ--LJ7pvjiDSqNv0TuKTQ,1,1,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,2,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,3,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,3,3,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,3,4
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,3,4
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,3,4
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,1,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,3,4
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,1,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,3,4
YQ--LJ7pvjiDSqNv0TuKTQ,5,1,16
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,1,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,3,3,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,2,9
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,3,3,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,3,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,1,5,16
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,2,9
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,4,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,4,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,2,9
YQ--LJ7pvjiDSqNv0TuKTQ,3,3,0
YQ--LJ7pvjiDSqNv0TuKTQ,1,2,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
CuIPocteo1F3LEn1OqUoHg,5,5,0
CuIPocteo1F3LEn1OqUoHg,4,4,0
CuIPocteo1F3LEn1OqUoHg,1,1,0
CuIPocteo1F3LEn1OqUoHg,5,5,0
CuIPocteo1F3LEn1OqUoHg,4,5,1
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,5,5,0
YQ--LJ7pvjiDSqNv0TuKTQ,4,3,1
YQ--LJ7pvjiDSqNv0TuKTQ,4,5,1
gg1Qw0HhF47DCRth8jUY0A,5,4,1
gg1Qw0HhF47DCRth8jUY0A,1,1,0
gg1Qw0HhF47DCRth8jUY0A,5,3,4
gg1Qw0HhF47DCRth8jUY0A,1,1,0
gg1Qw0HhF47DCRth8jUY0A,1,1,0
gg1Qw0HhF47DCRth8jUY0A,3,5,4
gg1Qw0HhF47DCRth8jUY0A,1,1,0
gg1Qw0HhF47DCRth8jUY0A,5,4,1
YkR0ATqHY0bt__7sVI6R2A,1,1,0
YkR0ATqHY0bt__7sVI6R2A,5,5,0
YkR0ATqHY0bt__7sVI6R2A,5,4,1
YkR0ATqHY0bt__7sVI6R2A,4,4,0
YkR0ATqHY0bt__7sVI6R2A,5,4,1
YkR0ATqHY0bt__7sVI6R2A,4,2,4
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,4,5,1
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,5,4,1
n62dcL1e8BQA1_kUEYrldQ,4,4,0
n62dcL1e8BQA1_kUEYrldQ,4,5,1
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,5,4,1
n62dcL1e8BQA1_kUEYrldQ,1,1,0
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,5,4,1
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,5,5,0
n62dcL1e8BQA1_kUEYrldQ,3,5,4
n62dcL1e8BQA1_kUEYrldQ,5,4,1
cIRhIB0bXGYRijNMdOMomw,1,2,1
cIRhIB0bXGYRijNMdOMomw,5,5,0
cIRhIB0bXGYRijNMdOMomw,5,2,9
mWEltFSw33nARGPLvZiAJw,5,4,1
mWEltFSw33nARGPLvZiAJw,4,5,1
MFgm3Hc-348wR9xfKP_Zdw,5,5,0
MFgm3Hc-348wR9xfKP_Zdw,4,5,1
MFgm3Hc-348wR9xfKP_Zdw,5,4,1
QaMb5uqUmC4Zm4aNVzM8kQ,4,5,1
QaMb5uqUmC4Zm4aNVzM8kQ,4,5,1
QaMb5uqUmC4Zm4aNVzM8kQ,4,3,1
QaMb5uqUmC4Zm4aNVzM8kQ,4,5,1
QaMb5uqUmC4Zm4aNVzM8kQ,4,4,0
QaMb5uqUmC4Zm4aNVzM8kQ,4,3,1
QaMb5uqUmC4Zm4aNVzM8kQ,2,2,0
QaMb5uqUmC4Zm4aNVzM8kQ,4,4,0
hiFFgsW_Lu9nQ--Wa2Okhg,5,4,1
hiFFgsW_Lu9nQ--Wa2Okhg,5,5,0
-8ILwSisSrTzcyy_Z0o9oA,1,1,0
-8ILwSisSrTzcyy_Z0o9oA,1,1,0
-8ILwSisSrTzcyy_Z0o9oA,5,3,4
-8ILwSisSrTzcyy_Z0o9oA,5,4,1
-8ILwSisSrTzcyy_Z0o9oA,4,4,0
-8ILwSisSrTzcyy_Z0o9oA,1,1,0
-8ILwSisSrTzcyy_Z0o9oA,5,4,1
-8ILwSisSrTzcyy_Z0o9oA,4,3,1
-8ILwSisSrTzcyy_Z0o9oA,5,4,1
-8ILwSisSrTzcyy_Z0o9oA,4,2,4
-8ILwSisSrTzcyy_Z0o9oA,4,5,1
8OaXvfag7E7oznV4rVb7vg,5,5,0
8OaXvfag7E7oznV4rVb7vg,4,4,0
8OaXvfag7E7oznV4rVb7vg,4,4,0
8OaXvfag7E7oznV4rVb7vg,4,5,1
8OaXvfag7E7oznV4rVb7vg,1,1,0
8OaXvfag7E7oznV4rVb7vg,5,5,0
8OaXvfag7E7oznV4rVb7vg,4,4,0
8OaXvfag7E7oznV4rVb7vg,1,3,4
8OaXvfag7E7oznV4rVb7vg,4,5,1
8OaXvfag7E7oznV4rVb7vg,4,4,0
8OaXvfag7E7oznV4rVb7vg,5,4,1
8OaXvfag7E7oznV4rVb7vg,5,4,1
8OaXvfag7E7oznV4rVb7vg,4,5,1
8OaXvfag7E7oznV4rVb7vg,4,4,0
8OaXvfag7E7oznV4rVb7vg,5,5,0
8OaXvfag7E7oznV4rVb7vg,1,1,0
8OaXvfag7E7oznV4rVb7vg,5,5,0
8OaXvfag7E7oznV4rVb7vg,5,4,1
8OaXvfag7E7oznV4rVb7vg,5,5,0
8OaXvfag7E7oznV4rVb7vg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,1,1,0
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,4,5,1
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,4,5,1
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,1,1,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,4,5,1
D3ehpx1uKG5aLuaJgztYDg,4,4,0
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,1,5,16
D3ehpx1uKG5aLuaJgztYDg,1,5,16
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,4,4,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,4,2,4
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,4,5,1
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,3,4
D3ehpx1uKG5aLuaJgztYDg,4,5,1
D3ehpx1uKG5aLuaJgztYDg,4,3,1
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,3,4
D3ehpx1uKG5aLuaJgztYDg,4,4,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,3,4,1
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,5,5,0
D3ehpx1uKG5aLuaJgztYDg,3,4,1
D3ehpx1uKG5aLuaJgztYDg,5,3,4
D3ehpx1uKG5aLuaJgztYDg,5,4,1
D3ehpx1uKG5aLuaJgztYDg,4,3,1
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,5,5,0
q1R2R9i3TkH94x-CwP-l4w,4,3,1
q1R2R9i3TkH94x-CwP-l4w,5,5,0
q1R2R9i3TkH94x-CwP-l4w,4,3,1
q1R2R9i3TkH94x-CwP-l4w,1,5,16
q1R2R9i3TkH94x-CwP-l4w,4,3,1
q1R2R9i3TkH94x-CwP-l4w,1,2,1
q1R2R9i3TkH94x-CwP-l4w,5,2,9
q1R2R9i3TkH94x-CwP-l4w,4,3,1
q1R2R9i3TkH94x-CwP-l4w,4,3,1
q1R2R9i3TkH94x-CwP-l4w,4,4,0
q1R2R9i3TkH94x-CwP-l4w,4,5,1
q1R2R9i3TkH94x-CwP-l4w,5,5,0
q1R2R9i3TkH94x-CwP-l4w,5,4,1
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,4,4,0
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,5,5,0
mss-LiOfL1vtoNo3WoEoJw,4,5,1
mss-LiOfL1vtoNo3WoEoJw,4,5,1
mss-LiOfL1vtoNo3WoEoJw,5,5,0
AfuYockOIOH9WsDJHRvVlA,5,4,1
AfuYockOIOH9WsDJHRvVlA,4,3,1
AfuYockOIOH9WsDJHRvVlA,5,4,1
AfuYockOIOH9WsDJHRvVlA,1,1,0
AfuYockOIOH9WsDJHRvVlA,5,4,1
AfuYockOIOH9WsDJHRvVlA,4,3,1
AfuYockOIOH9WsDJHRvVlA,1,1,0
KeKvq5TVppF8fnFkmiiqIQ,5,5,0
KeKvq5TVppF8fnFkmiiqIQ,4,1,9
KeKvq5TVppF8fnFkmiiqIQ,5,5,0
KeKvq5TVppF8fnFkmiiqIQ,4,4,0
eJFa1FVr6Qs2g2SPKHPjgA,4,3,1
u4in1KQSQthNHcpDMjC1bw,5,1,16
epDgoVgwtpgxtiTMTOWajA,5,4,1
epDgoVgwtpgxtiTMTOWajA,5,5,0
epDgoVgwtpgxtiTMTOWajA,4,4,0
epDgoVgwtpgxtiTMTOWajA,4,3,1
RWIavDLPCkzyP_ZpkeGtcA,1,1,0
RWIavDLPCkzyP_ZpkeGtcA,5,5,0
OTkJUl-RyZ7eMi43spg5-g,5,4,1
GvBGYrTb6HKMA50TuVQztA,5,4,1
GvBGYrTb6HKMA50TuVQztA,5,4,1
GvBGYrTb6HKMA50TuVQztA,5,5,0
ri1zdmUyuVxouWwSmSFDCw,5,4,1
ri1zdmUyuVxouWwSmSFDCw,1,1,0
eicZdoUohtKsmB0KChbPxg,5,5,0
eicZdoUohtKsmB0KChbPxg,4,3,1
eicZdoUohtKsmB0KChbPxg,5,5,0
eicZdoUohtKsmB0KChbPxg,5,5,0
eicZdoUohtKsmB0KChbPxg,5,5,0
eicZdoUohtKsmB0KChbPxg,5,5,0
eicZdoUohtKsmB0KChbPxg,4,5,1
eicZdoUohtKsmB0KChbPxg,5,5,0
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,4,3,1
nwHd2MbIGz0SNG8GpFjekw,4,5,1
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,3,2,1
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,1,1,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,4,1,9
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,4,5,1
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,3,3,0
8guV6WfhUtASpNhNsd945g,1,1,0
8guV6WfhUtASpNhNsd945g,3,2,1
8guV6WfhUtASpNhNsd945g,4,4,0
8guV6WfhUtASpNhNsd945g,1,1,0
8guV6WfhUtASpNhNsd945g,4,4,0
8guV6WfhUtASpNhNsd945g,5,4,1
8guV6WfhUtASpNhNsd945g,1,3,4
8guV6WfhUtASpNhNsd945g,1,1,0
8guV6WfhUtASpNhNsd945g,4,3,1
8guV6WfhUtASpNhNsd945g,1,1,0
8guV6WfhUtASpNhNsd945g,5,5,0
8guV6WfhUtASpNhNsd945g,2,3,1
8guV6WfhUtASpNhNsd945g,1,1,0
8guV6WfhUtASpNhNsd945g,4,4,0
8guV6WfhUtASpNhNsd945g,4,4,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,4,3,1
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,5,4,1
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,4,4,0
nwHd2MbIGz0SNG8GpFjekw,5,5,0
nwHd2MbIGz0SNG8GpFjekw,2,1,1
axFXzhJZei9DKUbsrMHVjg,4,4,0
axFXzhJZei9DKUbsrMHVjg,5,4,1
axFXzhJZei9DKUbsrMHVjg,1,1,0
axFXzhJZei9DKUbsrMHVjg,1,2,1
axFXzhJZei9DKUbsrMHVjg,1,1,0
axFXzhJZei9DKUbsrMHVjg,1,2,1
axFXzhJZei9DKUbsrMHVjg,1,1,0
axFXzhJZei9DKUbsrMHVjg,4,4,0
axFXzhJZei9DKUbsrMHVjg,1,1,0
r8Jr-7YfkhJL2nxk9lxUNg,1,3,4
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,4,5,1
r8Jr-7YfkhJL2nxk9lxUNg,5,4,1
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,2,3,1
r8Jr-7YfkhJL2nxk9lxUNg,5,4,1
r8Jr-7YfkhJL2nxk9lxUNg,1,1,0
r8Jr-7YfkhJL2nxk9lxUNg,4,5,1
r8Jr-7YfkhJL2nxk9lxUNg,4,4,0
r8Jr-7YfkhJL2nxk9lxUNg,1,2,1
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,5,0
r8Jr-7YfkhJL2nxk9lxUNg,5,4,1
